show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,day_added
s472,Movie,Day of Destiny,"Akay Mason, Abosi Ogba",Not Given,7/13/2021,2021,TV-PG,110 min,"Children & Family Movies, Dramas, International Movies",2021,7,13
s476,Movie,The Stand-Up,Daniel Růžička,Not Given,7/10/2021,2019,TV-MA,93 min,Stand-Up Comedy,2021,7,10
s477,Movie,The Tour,Juraj Šajmovič,Not Given,7/10/2021,2016,TV-MA,93 min,"Comedies, Documentaries, International Movies",2021,7,10
s499,Movie,Clash,Pascal Atuma,Not Given,7/7/2021,2020,TV-MA,87 min,"Dramas, International Movies",2021,7,7
s501,Movie,Major Grom: Plague Doctor,Oleg Trofim,Not Given,7/7/2021,2021,TV-MA,138 min,"Action & Adventure, International Movies",2021,7,7
s506,Movie,Therapy,"Anurin Nwunembom, Musing Derrick",Not Given,7/7/2021,2020,TV-PG,85 min,"Dramas, International Movies",2021,7,7
s508,Movie,Three Thieves,Udoka Oyeka,Not Given,7/7/2021,2019,TV-14,108 min,"Comedies, International Movies",2021,7,7
s519,Movie,Har Kisse Ke Hisse: Kaamyaab,Hardik Mehta,India,7/6/2021,2020,TV-14,105 min,"Dramas, International Movies",2021,7,6
s529,Movie,Rehmataan,"Rajveer Singh Maan, Harpeet Singh",India,7/6/2021,2012,TV-14,116 min,"Dramas, International Movies, Romantic Movies",2021,7,6
s532,Movie,Rise: Ini Kalilah,"Saw Teong Hin, Nik Amir Mustapha, M.S. Prem Nath",Malaysia,7/6/2021,2018,TV-PG,101 min,"Dramas, International Movies",2021,7,6
s535,Movie,Si Doel the Movie 2,Rano Karno,Indonesia,7/6/2021,2019,TV-G,95 min,"Dramas, International Movies",2021,7,6
s542,Movie,Truckbhar Swapna,Pramod Pawar,India,7/6/2021,2018,TV-14,128 min,"Comedies, Dramas, International Movies",2021,7,6
s551,Movie,Fear Street Part 1: 1994,Leigh Janiak,Not Given,7/2/2021,2021,R,107 min,"Horror Movies, LGBTQ Movies",2021,7,2
s553,Movie,Holiday on Mars,Neri Parenti,Not Given,7/2/2021,2020,TV-MA,94 min,"Comedies, International Movies",2021,7,2
s552,Movie,Haseen Dillruba,Vinil Mathew,India,7/2/2021,2021,TV-MA,136 min,"International Movies, Romantic Movies, Thrillers",2021,7,2
s561,Movie,Audible,Matt Ogens,Not Given,7/1/2021,2021,PG-13,39 min,"Documentaries, Sports Movies",2021,7,1
s555,Movie,RattleSnake - The Ahanna Story,Ramsey Nouah,Nigeria,7/2/2021,2020,TV-MA,136 min,"Dramas, International Movies, Thrillers",2021,7,2
s556,Movie,Snowpiercer,Bong Joon Ho,South Korea,7/2/2021,2013,R,126 min,"Action & Adventure, Cult Movies, International Movies",2021,7,2
s557,Movie,The 8th Night,Kim Tae-hyung,South Korea,7/2/2021,2021,TV-14,116 min,"Horror Movies, International Movies, Thrillers",2021,7,2
s558,Movie,Winchester,"Michael Spierig, Peter Spierig",Australia,7/2/2021,2018,PG-13,100 min,"Horror Movies, Sci-Fi & Fantasy",2021,7,2
s559,Movie,6 Bullets,Ernie Barbarash,United States,7/1/2021,2012,R,115 min,Action & Adventure,2021,7,1
s571,Movie,Dynasty Warriors,Chow Hin Yeung Roy,Not Given,7/1/2021,2021,TV-14,118 min,"Action & Adventure, International Movies",2021,7,1
s570,Movie,Dreamy Eyes,Victor Vu,Vietnam,7/1/2021,2019,TV-14,117 min,"Dramas, International Movies, Romantic Movies",2021,7,1
s578,TV Show,Masameer County,Malik Nejer,Saudi Arabia,7/1/2021,2021,TV-MA,1 Season,"International TV Shows, TV Comedies",2021,7,1
s573,Movie,Hampstead,Joel Hopkins,United Kingdom,7/1/2021,2019,PG-13,103 min,"Comedies, Dramas, International Movies",2021,7,1
s577,Movie,Mary Magdalene,Garth Davis,United Kingdom,7/1/2021,2019,R,120 min,"Dramas, Faith & Spirituality, International Movies",2021,7,1
s583,Movie,Mother's Day,Garry Marshall,United States,7/1/2021,2016,PG-13,118 min,"Comedies, Dramas",2021,7,1
s586,Movie,Ophelia,Claire McCarthy,United Kingdom,7/1/2021,2018,PG-13,106 min,"Dramas, Romantic Movies",2021,7,1
s581,Movie,Mobile Suit Gundam Hathaway,Shuko Murase,Not Given,7/1/2021,2021,TV-14,96 min,"Action & Adventure, Anime Features, International Movies",2021,7,1
s588,TV Show,Quarantine Tales,"Sidharta Tata, Aco Tenriyagelli, Dian Sastrowardoyo, Ifa Isfansyah, Jason Iskandar",Not Given,7/1/2021,2020,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2021,7,1
s761,Movie,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,George Ford,Not Given,6/4/2021,2015,TV-G,60 min,Movies,2021,6,4
s590,Movie,Red Joan,Trevor Nunn,United Kingdom,7/1/2021,2019,R,101 min,"Dramas, International Movies",2021,7,1
s597,Movie,Sword of Trust,Lynn Shelton,United States,7/1/2021,2019,R,89 min,"Comedies, Dramas, Independent Movies",2021,7,1
s600,Movie,The Best of Enemies,Robin Bissell,United States,7/1/2021,2019,PG-13,133 min,Dramas,2021,7,1
s612,Movie,Underworld: Awakening,"Måns Mårlind, Björn Stein",United States,7/1/2021,2012,R,89 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2021,7,1
s614,Movie,Voiceless,Robert O. Peters,Nigeria,7/1/2021,2020,TV-MA,112 min,"Dramas, International Movies, Thrillers",2021,7,1
s617,Movie,Working Title,Mary Harron,United States,7/1/2021,2019,R,110 min,Dramas,2021,7,1
s619,Movie,America: The Motion Picture,Matt Thompson,United States,6/30/2021,2021,TV-MA,98 min,"Action & Adventure, Comedies",2021,6,30
s620,Movie,Deranged,Jameel Buari,Not Given,6/30/2021,2020,TV-14,98 min,"Dramas, International Movies",2021,6,30
s623,Movie,Lying and Stealing,Matt Aselton,United States,6/30/2021,2019,R,100 min,Thrillers,2021,6,30
s622,TV Show,Legend of Exorcism,Shen Leping,Not Given,6/30/2021,2020,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows",2021,6,30
s624,Movie,Mommy Issues,Jose Javier Reyes,Not Given,6/30/2021,2021,TV-MA,90 min,"Comedies, Dramas, International Movies",2021,6,30
s625,Movie,Prime Time,Jakub Piątek,Not Given,6/30/2021,2021,TV-MA,92 min,"Dramas, International Movies, Thrillers",2021,6,30
s627,TV Show,Sophie: A Murder in West Cork,John Dower,United Kingdom,6/30/2021,2021,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2021,6,30
s630,Movie,A Way Back Home,B. T Thomas,Not Given,6/28/2021,2020,TV-14,82 min,"Dramas, International Movies",2021,6,28
s633,Movie,Wanted,Nibal Arakji,Not Given,6/28/2021,2019,TV-14,90 min,"Comedies, International Movies",2021,6,28
s631,Movie,Killing Them Softly,Andrew Dominik,United States,6/28/2021,2012,R,97 min,Dramas,2021,6,28
s634,Movie,Into the Wind,Sofie Šustková,Not Given,6/26/2021,2018,TV-MA,76 min,"Dramas, Independent Movies, International Movies",2021,6,26
s635,Movie,Wonder Boy,Anissa Bonnefont,France,6/26/2021,2019,TV-14,83 min,"Documentaries, International Movies",2021,6,26
s637,Movie,The Ice Road,Jonathan Hensleigh,United States,6/25/2021,2021,PG-13,109 min,Action & Adventure,2021,6,25
s638,TV Show,Ray,"Srijit Mukherji, Vasan Bala, Abhishek Chaubey",Not Given,6/25/2021,2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2021,6,25
s644,Movie,The Seventh Day,Justin P. Lange,United States,6/24/2021,2021,R,87 min,Horror Movies,2021,6,24
s651,Movie,O Vendedor de Sonhos,Jayme Monjardim,Brazil,6/22/2021,2016,TV-14,96 min,"Dramas, International Movies",2021,6,22
s647,Movie,The House of Flowers: The Movie,Manolo Caro,Mexico,6/23/2021,2021,TV-MA,88 min,"Comedies, International Movies, Music & Musicals",2021,6,23
s655,Movie,#Selfie,Cristina Jacob,Romania,6/21/2021,2014,TV-MA,125 min,"Comedies, Dramas, International Movies",2021,6,21
s656,Movie,#Selfie 69,Cristina Jacob,Romania,6/21/2021,2016,TV-MA,119 min,"Comedies, Dramas, International Movies",2021,6,21
s657,Movie,Love Is a Story,Cristina Jacob,Romania,6/21/2021,2015,TV-MA,105 min,"International Movies, Music & Musicals, Romantic Movies",2021,6,21
s645,Movie,Good on Paper,Kimmy Gatewood,Not Given,6/23/2021,2021,TV-MA,94 min,"Comedies, Romantic Movies",2021,6,23
s646,Movie,Murder by the Coast,Tània Balló,Not Given,6/23/2021,2021,TV-14,89 min,"Documentaries, International Movies",2021,6,23
s650,Movie,Broken,Anurin Nwunembom,Not Given,6/22/2021,2019,TV-14,108 min,"Dramas, International Movies, Romantic Movies",2021,6,22
s665,TV Show,Cleo & Cuquin,Fernando Moro,Spain,6/19/2021,2020,TV-Y,2 Seasons,Kids' TV,2021,6,19
s677,TV Show,Riverdale,Rob Seidenglanz,United States,6/19/2021,2019,TV-14,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2021,6,19
s667,TV Show,Gameboys Level-Up Edition,Ivan Andrew Payawal,Not Given,6/19/2021,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2021,6,19
s682,TV Show,They've Gotta Have Us,Simon Frederick,United Kingdom,6/19/2021,2018,TV-MA,1 Season,"British TV Shows, Docuseries",2021,6,19
s688,Movie,Jagame Thandhiram,Karthik Subbaraj,India,6/18/2021,2021,TV-MA,159 min,"Action & Adventure, Dramas, International Movies",2021,6,18
s686,Movie,Fatherhood,Paul Weitz,United States,6/18/2021,2021,PG-13,111 min,Dramas,2021,6,18
s689,Movie,Kambili: The Whole 30 Yards,Kayode Kasum,Nigeria,6/18/2021,2020,TV-14,119 min,"Comedies, International Movies, Romantic Movies",2021,6,18
s693,TV Show,The Rational Life,Hsu Fu-chun,Taiwan,6/18/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2021,6,18
s695,Movie,Aziza,Soudade Kaadan,Lebanon,6/17/2021,2019,TV-PG,13 min,"Comedies, Dramas, Independent Movies",2021,6,17
s694,Movie,Ali & Ratu Ratu Queens,Lucky Kuswandi,Indonesia,6/17/2021,2021,TV-14,101 min,"Comedies, Dramas, International Movies",2021,6,17
s696,Movie,Besieged Bread,Soudade Kaadan,Syria,6/17/2021,2015,TV-14,12 min,"Dramas, International Movies",2021,6,17
s699,Movie,Fan Girl,Antoinette Jadaone,Philippines,6/17/2021,2020,TV-MA,101 min,"Dramas, Independent Movies, International Movies",2021,6,17
s763,Movie,Sweet & Sour,Lee Kae-byeok,South Korea,6/4/2021,2021,TV-14,103 min,"Comedies, International Movies, Romantic Movies",2021,6,4
s684,Movie,A Family,Michihito Fujii,Not Given,6/18/2021,2021,TV-MA,135 min,"Dramas, International Movies",2021,6,18
s691,Movie,Rurouni Kenshin: The Final,Keishi Otomo,Not Given,6/18/2021,2021,TV-14,137 min,"Action & Adventure, International Movies",2021,6,18
s705,Movie,A Man For The Week End,Achille Brice,Not Given,6/16/2021,2018,TV-14,95 min,"Comedies, Dramas, International Movies",2021,6,16
s702,Movie,Red Snow,Marie Clements,Canada,6/17/2021,2019,TV-MA,96 min,Dramas,2021,6,17
s703,Movie,Silver Linings Playbook,David O. Russell,United States,6/17/2021,2012,R,122 min,"Comedies, Dramas, Independent Movies",2021,6,17
s708,TV Show,Let's Eat,Sarawut Wichiensarn,Not Given,6/16/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2021,6,16
s706,Movie,Biking Borders,Max Jabs,Germany,6/16/2021,2019,TV-14,89 min,"Documentaries, International Movies, Sports Movies",2021,6,16
s713,Movie,Silver Skates,Michael Lockshin,Not Given,6/16/2021,2020,TV-MA,138 min,"Action & Adventure, Dramas, International Movies",2021,6,16
s709,Movie,Lowriders,Ricardo de Montreuil,United States,6/16/2021,2016,PG-13,98 min,"Dramas, Independent Movies",2021,6,16
s712,Movie,Security,Peter Chelsom,Italy,6/16/2021,2021,TV-MA,119 min,"Dramas, International Movies, Thrillers",2021,6,16
s719,Movie,Life of Crime,Daniel Schechter,United States,6/15/2021,2013,R,101 min,"Comedies, Independent Movies",2021,6,15
s782,Movie,Black Holes | The Edge of All We Know,Peter Galison,Not Given,6/2/2021,2021,TV-14,99 min,Documentaries,2021,6,2
s722,Movie,Rogue Warfare: Death of a Nation,Mike Gunther,United States,6/15/2021,2020,R,99 min,Action & Adventure,2021,6,15
s724,TV Show,The American Bible Challenge,Michael Simon,United States,6/15/2021,2014,TV-G,1 Season,Reality TV,2021,6,15
s725,Movie,The Reason I Jump,Jerry Rothwell,United States,6/15/2021,2021,TV-14,82 min,Documentaries,2021,6,15
s727,TV Show,Metallica: Some Kind of Monster,"Joe Berlinger, Bruce Sinofsky",United States,6/13/2021,2014,TV-MA,1 Season,TV Shows,2021,6,13
s728,Movie,Picture a Scientist,"Ian Cheney, Sharon Shattuck",United States,6/13/2021,2020,TV-MA,97 min,Documentaries,2021,6,13
s729,Movie,The Devil Below,Bradley Parker,United States,6/13/2021,2021,TV-MA,89 min,Horror Movies,2021,6,13
s736,Movie,Sarbath,Prabhakaran,India,6/11/2021,2021,TV-PG,113 min,"Comedies, Dramas, International Movies",2021,6,11
s737,Movie,Skater Girl,Manjari Makijany,United States,6/11/2021,2021,PG,110 min,"Children & Family Movies, Dramas, International Movies",2021,6,11
s738,TV Show,Trese,Jay Oliva,Philippines,6/11/2021,2021,TV-MA,1 Season,"Anime Series, Crime TV Shows, TV Horror",2021,6,11
s740,Movie,Wish Dragon,Chris Appelhans,China,6/11/2021,2021,PG,102 min,"Children & Family Movies, Comedies",2021,6,11
s720,TV Show,Power Rangers Dino Fury,Not Given,United States,6/15/2021,2021,TV-G,1 Season,Kids' TV,2021,6,15
s741,Movie,A Haunted House 2,Michael Tiddes,United States,6/10/2021,2014,R,86 min,"Comedies, Horror Movies",2021,6,10
s742,Movie,Blind Intersections,Lara Saba,Lebanon,6/10/2021,2012,TV-MA,91 min,"Dramas, International Movies",2021,6,10
s743,Movie,Camellia Sisters,"Bao Nhan, Namcito",Vietnam,6/10/2021,2021,TV-MA,117 min,"Dramas, International Movies",2021,6,10
s744,Movie,Copenhagen,Mark Raso,Canada,6/10/2021,2014,TV-MA,99 min,"Dramas, Independent Movies, Romantic Movies",2021,6,10
s760,Movie,Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,George Ford,Not Given,6/4/2021,2015,TV-G,60 min,Movies,2021,6,4
s746,Movie,Until Midnight,Tariq Alkazim,United Arab Emirates,6/10/2021,2019,TV-14,77 min,"International Movies, Thrillers",2021,6,10
s747,Movie,Awake,Mark Raso,United States,6/9/2021,2021,TV-MA,97 min,"Dramas, Thrillers",2021,6,9
s748,Movie,Confusion Na Wa,Kenneth Gyang,Nigeria,6/9/2021,2013,TV-MA,106 min,"Comedies, Dramas, International Movies",2021,6,9
s751,Movie,Tragic Jungle,Yulene Olaizola,Mexico,6/9/2021,2021,TV-MA,97 min,"Dramas, Independent Movies, International Movies",2021,6,9
s753,Movie,Vampire Academy,Mark Waters,United States,6/7/2021,2014,PG-13,104 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",2021,6,7
s755,Movie,A Private War,Matthew Heineman,United Kingdom,6/5/2021,2018,R,110 min,"Dramas, Independent Movies",2021,6,5
s757,Movie,Small Chops,Robert Peters,Nigeria,6/5/2021,2020,TV-MA,98 min,"Dramas, International Movies, Romantic Movies",2021,6,5
s758,Movie,Breaking Boundaries: The Science Of Our Planet,Jonathan Clay,United States,6/4/2021,2021,TV-PG,74 min,Documentaries,2021,6,4
s759,TV Show,Feel Good,Ally Pankiw,United Kingdom,6/4/2021,2021,TV-MA,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",2021,6,4
s772,TV Show,Pretty Guardian Sailor Moon Eternal The Movie,Chiaki Kon,Not Given,6/3/2021,2021,TV-14,1 Season,TV Shows,2021,6,3
s765,Movie,Trippin' with the Kandasamys,Jayan Moodley,South Africa,6/4/2021,2021,TV-14,94 min,"Comedies, International Movies, Romantic Movies",2021,6,4
s766,Movie,Xtreme,Daniel Benmayor,Spain,6/4/2021,2021,TV-MA,112 min,"Action & Adventure, International Movies",2021,6,4
s767,Movie,Alan Saldaña: Locked Up,Alex Díaz,Mexico,6/3/2021,2021,TV-MA,49 min,Stand-Up Comedy,2021,6,3
s769,Movie,Dancing Queens,Helena Bergström,Sweden,6/3/2021,2021,TV-MA,111 min,"Comedies, Dramas, International Movies",2021,6,3
s770,Movie,From Stress to Happiness,"Alejandro De Grazia, Juan Stadler",Argentina,6/3/2021,2020,TV-G,58 min,"Documentaries, International Movies",2021,6,3
s771,Movie,Myriam Fares: The Journey,Myriam Fares,United Arab Emirates,6/3/2021,2021,TV-14,72 min,"Documentaries, International Movies, Music & Musicals",2021,6,3
s774,Movie,The Girl and the Gun,Rae Red,Philippines,6/3/2021,2019,TV-MA,78 min,"Dramas, International Movies, Thrillers",2021,6,3
s775,Movie,2 Hearts,Lance Hool,United States,6/2/2021,2020,PG-13,101 min,"Dramas, Faith & Spirituality, Romantic Movies",2021,6,2
s776,Movie,A Perfect Ending,Nicole Conn,United States,6/2/2021,2012,TV-MA,110 min,"Dramas, Independent Movies, LGBTQ Movies",2021,6,2
s784,Movie,Carnaval,Leandro Neri,Brazil,6/2/2021,2021,TV-MA,95 min,"Comedies, International Movies, Music & Musicals",2021,6,2
s787,Movie,Company of Heroes,Don Michael Paul,United States,6/2/2021,2013,R,101 min,"Action & Adventure, Dramas",2021,6,2
s791,Movie,Dream/Killer,Andrew Jenks,United States,6/2/2021,2015,TV-MA,109 min,Documentaries,2021,6,2
s795,Movie,Gold Statue,Tade Ogidan,Nigeria,6/2/2021,2019,TV-14,145 min,"Comedies, Dramas, International Movies",2021,6,2
s801,Movie,Mosquita y Mari,Aurora Guerrero,United States,6/2/2021,2012,TV-14,85 min,"Dramas, Independent Movies, LGBTQ Movies",2021,6,2
s816,Movie,The Girl King,Mika Kaurismäki,Not Given,6/2/2021,2015,TV-MA,106 min,"Dramas, International Movies, LGBTQ Movies",2021,6,2
s809,Movie,Sniper: Legacy,Don Michael Paul,United States,6/2/2021,2014,R,98 min,Action & Adventure,2021,6,2
s807,Movie,Seven Souls in the Skull Castle: Season Moon Jogen,Hidenori Inoue,Not Given,6/2/2021,2017,TV-14,204 min,"Action & Adventure, Dramas, International Movies",2021,6,2
s818,Movie,The Meddler,Lorene Scafaria,United States,6/2/2021,2015,PG-13,104 min,"Comedies, Dramas, Independent Movies",2021,6,2
s812,Movie,Super Monsters: Once Upon a Rhyme,Steve Ball,United States,6/2/2021,2021,TV-Y,25 min,Children & Family Movies,2021,6,2
s808,Movie,Seven Souls in the Skull Castle: Season Moon Kagen,Hidenori Inoue,Not Given,6/2/2021,2017,TV-PG,212 min,"Action & Adventure, Dramas, International Movies",2021,6,2
s828,Movie,One Lagos Night,Ekene Som Mekwunye,Nigeria,5/29/2021,2021,TV-14,103 min,"Comedies, International Movies",2021,5,29
s822,Movie,The Wedding Guest,Michael Winterbottom,United Kingdom,6/2/2021,2018,R,97 min,"Dramas, Romantic Movies, Thrillers",2021,6,2
s823,Movie,The Wind,Emma Tammi,United States,6/2/2021,2019,R,88 min,Horror Movies,2021,6,2
s824,Movie,Then Came You,Peter Hutchings,United States,6/2/2021,2019,TV-MA,97 min,"Comedies, Dramas, Independent Movies",2021,6,2
s825,Movie,Welcome Home,George Ratliff,United States,6/2/2021,2018,R,97 min,Thrillers,2021,6,2
s830,Movie,Dog Gone Trouble,Kevin Johnson,Not Given,5/28/2021,2021,TV-Y7,88 min,"Children & Family Movies, Comedies",2021,5,28
s827,Movie,Bo Burnham: Inside,Bo Burnham,United States,5/30/2021,2021,TV-MA,88 min,Stand-Up Comedy,2021,5,30
s829,Movie,Collateral Beauty,David Frankel,United States,5/28/2021,2016,PG-13,97 min,Dramas,2021,5,28
s832,TV Show,The Least Expected Day: Inside the Movistar Team 2019,"José Larraza, Marc Pons",Not Given,5/28/2021,2021,TV-MA,2 Seasons,"Docuseries, International TV Shows, Spanish-Language TV Shows",2021,5,28
s833,TV Show,Word of Honor,Gary Sing,Not Given,5/28/2021,2021,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",2021,5,28
s835,Movie,Blue Miracle,Julio Quintana,United States,5/27/2021,2021,TV-PG,97 min,"Children & Family Movies, Dramas, Faith & Spirituality",2021,5,27
s837,Movie,Ghost Lab,Paween Purijitpanya,Thailand,5/27/2021,2021,TV-MA,118 min,"Horror Movies, International Movies, Thrillers",2021,5,27
s846,Movie,A Place in the Stars,Steve Gukas,Nigeria,5/25/2021,2014,TV-14,110 min,"Dramas, International Movies, Thrillers",2021,5,25
s839,Movie,Soy Rada: Serendipity,Pablo Faro,Argentina,5/27/2021,2021,TV-MA,70 min,Stand-Up Comedy,2021,5,27
s840,Movie,The Day I lost My Shadow,Soudade Kaadan,Syria,5/27/2021,2018,TV-MA,91 min,"Dramas, Independent Movies, International Movies",2021,5,27
s841,Movie,Baggio: The Divine Ponytail,Letizia Lamartire,Italy,5/26/2021,2021,TV-MA,92 min,"Dramas, International Movies, Sports Movies",2021,5,26
s842,Movie,Gatao - The Last Stray,Ray Jiang,Not Given,5/26/2021,2021,TV-MA,120 min,"Action & Adventure, Dramas, International Movies",2021,5,26
s845,Movie,Nail Bomber: Manhunt,Daniel Vernon,Not Given,5/26/2021,2021,TV-MA,73 min,"Documentaries, International Movies",2021,5,26
s847,Movie,Home,Tim Johnson,United States,5/25/2021,2015,PG,94 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2021,5,25
s851,Movie,99 Songs,Vishwesh Krishnamoorthy,India,5/21/2021,2021,TV-14,131 min,"Dramas, International Movies, Music & Musicals",2021,5,21
s854,Movie,Army of the Dead,Zack Snyder,United States,5/21/2021,2021,R,148 min,"Action & Adventure, Horror Movies",2021,5,21
s896,Movie,Oxygen,Alexandre Aja,France,5/12/2021,2021,TV-14,102 min,"Dramas, International Movies, Thrillers",2021,5,12
s861,Movie,Hating Peter Tatchell,Christopher Amos,Australia,5/20/2021,2020,TV-MA,91 min,"Documentaries, International Movies, LGBTQ Movies",2021,5,20
s866,Movie,Sabotage,David Ayer,United States,5/19/2021,2014,R,109 min,"Action & Adventure, Dramas",2021,5,19
s867,Movie,Small Town Crime,"Eshom Nelms, Ian Nelms",United States,5/19/2021,2017,R,92 min,Thrillers,2021,5,19
s876,Movie,Love or Money,Mae Czarina Cruz,Philippines,5/15/2021,2020,TV-MA,116 min,"Dramas, International Movies, Romantic Movies",2021,5,15
s871,Movie,Amy Tan: Unintended Memoir,James Redford,United States,5/18/2021,2021,TV-14,101 min,Documentaries,2021,5,18
s872,Movie,Sardar Ka Grandson,Kaashvie Nair,India,5/18/2021,2021,TV-14,140 min,"Comedies, Dramas, International Movies",2021,5,18
